ARRESTEE_ID,INCIDENT_ID,ARRESTEE_SEQ_NUM,SEASON,ARREST_TYPE_ID,MULTIPLE_INDICATOR,AGE_ID,AGE_NUM,SEX_CODE,RACE_ID,ETHNICITY_ID,RESIDENT_CODE,UNDER_18_DISPOSITION_CODE,CLEARANCE_IND,AGE_RANGE_LOW_NUM,AGE_RANGE_HIGH_NUM,ARREST_TYPE_CODE,ARREST_TYPE_NAME,OFFENSE_CODE,OFFENSE_NAME,CRIME_AGAINST,CT_FLAG,HC_FLAG,HC_CODE,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,OFFENSE_ID,ATTEMPT_COMPLETE_FLAG,LOCATION_ID,NUM_PREMISES_ENTERED,METHOD_ENTRY_CODE,LOCATION_NAME
34056158,113384822,1,spring,1,N,5,17,M,2,2,R,R,,17,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,138501626,C,41,,,School-Elementary/Secondary
37102558,121193702,1,autumn,1,N,5,16,F,2,2,R,R,,16,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146756034,C,41,,,School-Elementary/Secondary
37098335,121201849,1,autumn,1,N,5,14,F,2,2,R,H,,14,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146745088,C,41,,,School-Elementary/Secondary
34055900,113383970,2,spring,1,N,5,40,F,2,2,R,,,40,0,O,On View,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,138485603,C,41,,,School-Elementary/Secondary
34055899,113383970,1,spring,1,N,5,10,F,2,2,R,R,,10,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138485603,C,41,,,School-Elementary/Secondary
33184405,111317899,1,winter,3,N,5,37,M,2,2,R,,,37,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,136131987,C,41,,,School-Elementary/Secondary
33184405,111317899,1,winter,3,N,5,37,M,2,2,R,,,37,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,136130637,C,41,,,School-Elementary/Secondary
33184405,111317899,1,winter,3,N,5,37,M,2,2,R,,,37,0,T,Taken INTO Custody,90Z,All Other Offenses,Society,N,N,,All Other Offenses,B,136125365,C,41,,,School-Elementary/Secondary
33184406,111317899,2,winter,1,N,5,38,F,2,2,R,,,38,0,O,On View,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,136131987,C,41,,,School-Elementary/Secondary
33184406,111317899,2,winter,1,N,5,38,F,2,2,R,,,38,0,O,On View,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,136130637,C,41,,,School-Elementary/Secondary
33184406,111317899,2,winter,1,N,5,38,F,2,2,R,,,38,0,O,On View,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,136125365,C,41,,,School-Elementary/Secondary
36255236,118892311,2,autumn,1,N,5,9,M,2,2,R,R,,9,0,O,On View,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,144125357,C,41,,,School-Elementary/Secondary
36255235,118892311,1,autumn,1,N,5,10,M,2,2,R,R,,10,0,O,On View,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,144125357,C,41,,,School-Elementary/Secondary
36255237,118892311,3,autumn,1,N,5,10,M,2,2,R,R,,10,0,O,On View,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,144125357,C,41,,,School-Elementary/Secondary
34052615,113389334,1,spring,1,N,5,18,M,1,2,R,,,18,0,O,On View,290,Destruction/Damage/Vandalism of Property,Property,N,Y,11.0,Destruction/Damage/Vandalism of Property,A,138494891,C,41,,,School-Elementary/Secondary
36247352,118879924,1,spring,1,N,5,18,M,1,1,R,,,18,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,144125041,C,41,,,School-Elementary/Secondary
36255422,118893070,1,autumn,1,N,5,10,M,1,1,R,R,,10,0,O,On View,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,144131275,C,41,,,School-Elementary/Secondary
36255157,118879945,2,autumn,3,N,5,14,M,2,2,R,R,,14,0,T,Taken INTO Custody,13A,Aggravated Assault,Person,N,Y,4.0,Assault Offenses,A,144127754,C,41,,,School-Elementary/Secondary
36253772,118879945,1,summer,1,N,5,16,M,2,2,R,R,,16,0,O,On View,90B,Curfew/Loitering/Vagrancy Violations,Society,N,N,,Curfew/Loitering/Vagrancy Violations,B,144127754,C,41,,,School-Elementary/Secondary
37098300,121201734,1,autumn,2,N,5,17,M,1,1,R,H,,17,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146744949,C,41,,,School-Elementary/Secondary
37098367,121201969,1,autumn,2,N,5,14,F,1,2,R,H,,14,0,S,Summoned / Cited,35B,Drug Equipment Violations,Society,N,Y,,Drug/Narcotic Offenses,A,146745237,C,41,,,School-Elementary/Secondary
37098311,121201756,1,autumn,2,N,5,9,M,2,2,R,H,,9,0,S,Summoned / Cited,200,Arson,Property,N,Y,8.0,Arson,A,146744977,C,41,,,School-Elementary/Secondary
36564762,119775900,2,autumn,1,N,5,14,F,1,1,R,R,,14,0,O,On View,200,Arson,Property,N,Y,8.0,Arson,A,145118213,A,41,,,School-Elementary/Secondary
36564761,119775900,1,autumn,1,N,5,15,M,2,2,R,R,,15,0,O,On View,200,Arson,Property,N,Y,8.0,Arson,A,145118213,A,41,,,School-Elementary/Secondary
37102583,121193771,5,autumn,2,N,5,32,F,2,2,R,,,32,0,S,Summoned / Cited,90J,Trespass of Real Property,Society,N,N,,Trespass of Real Property,B,146756118,C,41,,,School-Elementary/Secondary
37102579,121193771,1,autumn,2,N,5,21,M,2,2,R,,,21,0,S,Summoned / Cited,90J,Trespass of Real Property,Society,N,N,,Trespass of Real Property,B,146756118,C,41,,,School-Elementary/Secondary
37102582,121193771,4,autumn,2,N,5,26,F,2,2,R,,,26,0,S,Summoned / Cited,90J,Trespass of Real Property,Society,N,N,,Trespass of Real Property,B,146756118,C,41,,,School-Elementary/Secondary
37102585,121193771,7,autumn,2,N,5,15,F,2,2,R,R,,15,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,146756118,C,41,,,School-Elementary/Secondary
37102580,121193771,2,autumn,2,N,5,18,F,2,2,R,,,18,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,146756118,C,41,,,School-Elementary/Secondary
37102581,121193771,3,autumn,2,N,5,15,F,2,2,R,R,,15,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,146756118,C,41,,,School-Elementary/Secondary
37102584,121193771,6,autumn,2,N,5,15,F,2,2,R,R,,15,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,146756118,C,41,,,School-Elementary/Secondary
35966828,118021675,3,summer,2,N,5,15,M,2,2,R,R,,15,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,143137083,C,41,,,School-Elementary/Secondary
35966827,118021675,2,summer,2,N,5,14,M,1,1,R,R,,14,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,143137083,C,41,,,School-Elementary/Secondary
35966829,118021675,4,summer,2,N,5,15,M,2,2,R,R,,15,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,143137083,C,41,,,School-Elementary/Secondary
35966826,118021675,1,summer,2,N,5,15,M,2,2,R,R,,15,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,143137083,C,41,,,School-Elementary/Secondary
35966830,118021675,5,summer,1,N,5,16,M,2,2,R,R,,16,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143137083,C,41,,,School-Elementary/Secondary
35966831,118021675,6,summer,1,N,5,14,M,2,2,R,R,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143137083,C,41,,,School-Elementary/Secondary
37098337,121201852,2,autumn,2,N,5,14,M,2,2,R,H,,14,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,146745093,C,41,,,School-Elementary/Secondary
37098336,121201852,1,autumn,2,N,5,14,M,2,2,R,H,,14,0,S,Summoned / Cited,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,146745093,C,41,,,School-Elementary/Secondary
37098339,121201852,4,autumn,1,N,5,14,M,2,2,R,H,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745093,C,41,,,School-Elementary/Secondary
37098338,121201852,3,autumn,1,N,5,14,M,2,2,R,H,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745093,C,41,,,School-Elementary/Secondary
37098340,121201852,5,autumn,1,N,5,15,M,2,2,R,H,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745093,C,41,,,School-Elementary/Secondary
33189095,111314229,2,winter,1,N,5,15,F,2,2,R,R,,15,0,O,On View,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,136130209,C,41,,,School-Elementary/Secondary
33182324,111314229,1,winter,1,N,5,16,F,2,2,R,R,,16,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130209,C,41,,,School-Elementary/Secondary
33184253,111310141,1,winter,1,N,5,18,F,2,2,R,,,18,0,O,On View,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,136130161,C,41,,,School-Elementary/Secondary
33184255,111310141,2,winter,1,N,5,17,F,2,2,R,R,,17,0,O,On View,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,136130161,C,41,,,School-Elementary/Secondary
33182304,111310141,3,winter,1,N,5,17,F,2,2,R,R,,17,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130161,C,41,,,School-Elementary/Secondary
34055890,113383941,1,spring,1,N,5,12,F,2,2,R,R,,12,0,O,On View,90C,Disorderly Conduct,Society,N,N,,Disorderly Conduct,B,138485573,C,41,,,School-Elementary/Secondary
33184288,111314284,1,winter,1,N,5,16,M,1,1,R,R,,16,0,O,On View,13C,Intimidation,Person,N,Y,10.0,Assault Offenses,A,136131660,C,41,,,School-Elementary/Secondary
36255282,118892461,1,autumn,1,N,5,13,F,2,2,R,R,,13,0,O,On View,13C,Intimidation,Person,N,Y,10.0,Assault Offenses,A,144125541,C,41,,,School-Elementary/Secondary
33184306,111317684,1,winter,2,N,5,16,F,1,2,R,H,,16,0,S,Summoned / Cited,23H,All Other Larceny,Property,Y,N,,Larceny/Theft Offenses,A,136131745,C,41,,,School-Elementary/Secondary
36564650,119775462,1,autumn,2,N,5,14,M,4,2,R,H,,14,0,S,Summoned / Cited,23H,All Other Larceny,Property,Y,N,,Larceny/Theft Offenses,A,145117678,C,41,,,School-Elementary/Secondary
37098299,121201731,1,autumn,1,N,5,15,F,2,2,R,R,,15,0,O,On View,23H,All Other Larceny,Property,Y,N,,Larceny/Theft Offenses,A,146744946,C,41,,,School-Elementary/Secondary
34811149,115748180,1,summer,1,N,5,20,M,2,2,R,,,20,0,O,On View,23H,All Other Larceny,Property,Y,N,,Larceny/Theft Offenses,A,140571996,A,41,,,School-Elementary/Secondary
34811150,115748180,2,summer,1,N,5,20,M,2,2,R,,,20,0,O,On View,23H,All Other Larceny,Property,Y,N,,Larceny/Theft Offenses,A,140571996,A,41,,,School-Elementary/Secondary
36553119,119780112,1,autumn,1,N,5,16,M,2,2,R,R,,16,0,O,On View,23H,All Other Larceny,Property,Y,N,,Larceny/Theft Offenses,A,145122410,C,41,,,School-Elementary/Secondary
34056283,113385288,1,spring,1,N,5,12,M,2,2,R,H,,12,0,O,On View,23H,All Other Larceny,Property,Y,N,,Larceny/Theft Offenses,A,138502176,C,41,,,School-Elementary/Secondary
37098283,121193655,1,autumn,1,N,5,15,F,2,2,R,R,,15,0,O,On View,23H,All Other Larceny,Property,Y,N,,Larceny/Theft Offenses,A,146744871,C,41,,,School-Elementary/Secondary
34056000,113384274,1,spring,2,N,5,67,F,1,2,R,,,67,0,S,Summoned / Cited,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138485978,C,41,,,School-Elementary/Secondary
33184280,111310208,1,winter,1,N,5,13,M,2,2,R,R,,13,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131635,C,41,,,School-Elementary/Secondary
33184282,111310208,2,winter,1,N,5,13,M,2,2,R,R,,13,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136131635,C,41,,,School-Elementary/Secondary
33189264,111314696,1,winter,1,N,5,14,M,2,2,R,R,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130790,C,41,,,School-Elementary/Secondary
33189080,111317532,1,winter,1,N,5,12,M,1,2,R,R,,12,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125061,C,41,,,School-Elementary/Secondary
33189113,111317637,1,winter,1,N,5,10,M,2,2,R,R,,10,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130291,C,41,,,School-Elementary/Secondary
33182451,111314614,1,winter,1,N,5,12,M,1,2,R,R,,12,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136130694,C,41,,,School-Elementary/Secondary
34811084,115747949,1,summer,1,N,5,54,M,2,2,N,,,54,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140571716,C,41,,,School-Elementary/Secondary
34811087,115747981,1,summer,1,N,5,17,M,2,2,R,R,,17,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140571749,C,41,,,School-Elementary/Secondary
34811089,115747981,3,summer,1,N,5,13,F,2,2,R,R,,13,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140571749,C,41,,,School-Elementary/Secondary
34811088,115747981,2,summer,1,N,5,19,M,2,2,R,,,19,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,140571749,C,41,,,School-Elementary/Secondary
36564682,119775558,1,autumn,1,N,5,13,M,2,2,R,H,,13,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,145117793,C,41,,,School-Elementary/Secondary
36564728,119775742,1,autumn,1,N,5,12,M,2,2,R,R,,12,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,145118019,C,41,,,School-Elementary/Secondary
36255216,118892254,1,autumn,1,N,5,14,M,2,2,R,R,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144125278,C,41,,,School-Elementary/Secondary
33182455,111310453,1,winter,1,N,5,15,M,1,1,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136125413,C,41,,,School-Elementary/Secondary
34059528,113397106,2,spring,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138500432,C,41,,,School-Elementary/Secondary
34059527,113397106,1,spring,1,N,5,14,F,2,2,R,R,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138500432,C,41,,,School-Elementary/Secondary
36255371,118892823,1,autumn,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144125985,C,41,,,School-Elementary/Secondary
36255389,118892917,1,autumn,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144126097,C,41,,,School-Elementary/Secondary
36255390,118892923,1,autumn,1,N,5,15,F,1,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144126104,C,41,,,School-Elementary/Secondary
36255415,118893042,1,autumn,1,N,5,16,F,2,2,R,R,,16,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,144131244,C,41,,,School-Elementary/Secondary
35966795,118021570,1,summer,1,N,5,13,M,2,2,R,H,,13,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143136956,C,41,,,School-Elementary/Secondary
35966838,118021687,1,summer,1,N,5,13,M,2,2,R,H,,13,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143137099,C,41,,,School-Elementary/Secondary
35966883,118021845,1,autumn,1,N,5,16,M,2,2,R,R,,16,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143137293,C,41,,,School-Elementary/Secondary
35966929,118022006,1,autumn,1,N,5,12,M,1,1,R,R,,12,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143137490,C,41,,,School-Elementary/Secondary
35966930,118022010,1,autumn,1,N,5,14,M,2,2,R,R,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,143137494,C,41,,,School-Elementary/Secondary
34056228,113385101,1,spring,1,N,5,12,M,2,2,R,R,,12,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138501955,C,41,,,School-Elementary/Secondary
34056281,113385276,1,spring,1,N,5,11,F,2,2,R,R,,11,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138502161,C,41,,,School-Elementary/Secondary
34056294,113385319,1,spring,1,N,5,9,M,2,2,R,R,,9,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138502219,C,41,,,School-Elementary/Secondary
34056313,113385391,1,spring,1,N,5,11,M,1,2,R,R,,11,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138502305,C,41,,,School-Elementary/Secondary
34056350,113385530,1,spring,1,N,5,10,M,2,2,R,R,,10,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138502475,C,41,,,School-Elementary/Secondary
34056351,113385531,1,spring,1,N,5,12,M,2,2,R,H,,12,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138502476,C,41,,,School-Elementary/Secondary
34056417,113385754,1,spring,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138502750,C,41,,,School-Elementary/Secondary
33184422,111317937,1,winter,1,N,5,18,M,1,1,R,,,18,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,136132054,C,41,,,School-Elementary/Secondary
34055902,113383972,1,spring,1,N,5,11,F,2,2,R,R,,11,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138485605,C,41,,,School-Elementary/Secondary
34055933,113384052,1,spring,1,N,5,16,M,2,2,R,R,,16,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138485711,C,41,,,School-Elementary/Secondary
34056002,113384280,1,spring,1,N,5,16,F,2,2,R,R,,16,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138485986,C,41,,,School-Elementary/Secondary
34056049,113384424,1,spring,1,N,5,17,F,1,2,R,R,,17,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138501161,C,41,,,School-Elementary/Secondary
34056051,113384427,1,spring,1,N,5,13,M,2,2,R,R,,13,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138501165,C,41,,,School-Elementary/Secondary
34056053,113384436,1,spring,1,N,5,10,M,2,2,R,R,,10,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138501176,C,41,,,School-Elementary/Secondary
34056053,113384436,1,spring,1,N,5,10,M,2,2,R,R,,10,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138501175,C,41,,,School-Elementary/Secondary
34056066,113384477,1,spring,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138501228,C,41,,,School-Elementary/Secondary
37098318,121201779,1,autumn,1,N,5,12,F,2,2,R,R,,12,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745006,C,41,,,School-Elementary/Secondary
37098318,121201779,1,autumn,1,N,5,12,F,2,2,R,R,,12,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745007,C,41,,,School-Elementary/Secondary
37102586,121193774,1,autumn,1,N,5,15,F,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146756123,C,41,,,School-Elementary/Secondary
37102587,121193780,1,autumn,1,N,5,16,F,2,2,R,H,,16,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146756132,C,41,,,School-Elementary/Secondary
37102592,121193799,1,autumn,1,N,5,14,M,1,2,R,R,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146756154,C,41,,,School-Elementary/Secondary
37102592,121193799,1,autumn,1,N,5,14,M,1,2,R,R,,14,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146756153,C,41,,,School-Elementary/Secondary
37102593,121193799,2,autumn,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146756154,C,41,,,School-Elementary/Secondary
37102593,121193799,2,autumn,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146756153,C,41,,,School-Elementary/Secondary
37098320,121201794,1,autumn,1,N,5,13,F,2,2,R,R,,13,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745019,C,41,,,School-Elementary/Secondary
37098343,121201874,2,autumn,1,N,5,17,M,2,3,R,R,,17,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745118,C,41,,,School-Elementary/Secondary
37098342,121201874,1,autumn,1,N,5,15,M,2,2,R,R,,15,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745118,C,41,,,School-Elementary/Secondary
34056507,113386064,1,spring,1,N,5,10,M,2,2,R,R,,10,0,O,On View,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,138503117,C,41,,,School-Elementary/Secondary
37098381,121202051,1,winter,3,N,5,11,M,2,2,R,R,,11,0,T,Taken INTO Custody,13B,Simple Assault,Person,N,Y,9.0,Assault Offenses,A,146745325,C,41,,,School-Elementary/Secondary
36255326,118892687,1,autumn,1,N,5,15,M,2,2,R,H,,15,0,O,On View,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,144125819,C,41,,,School-Elementary/Secondary
36255326,118892687,1,autumn,1,N,5,15,M,2,2,R,H,,15,0,O,On View,280,Stolen Property Offenses,Property,N,Y,,Stolen Property Offenses,A,144125820,C,41,,,School-Elementary/Secondary
33182457,111310462,1,winter,1,N,5,15,M,2,2,R,R,,15,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,136130713,C,41,,,School-Elementary/Secondary
36255209,118892234,1,autumn,1,N,5,10,M,2,2,R,R,,10,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,144125252,C,41,,,School-Elementary/Secondary
36255364,118892792,1,autumn,1,N,5,15,M,1,1,R,R,,15,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,144125952,C,41,,,School-Elementary/Secondary
35966898,118021904,1,autumn,1,N,5,14,M,2,2,R,R,,14,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,143137367,C,41,,,School-Elementary/Secondary
34056239,113385135,1,spring,1,N,5,13,F,2,2,R,R,,13,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,138501993,C,41,,,School-Elementary/Secondary
34056345,113385505,1,spring,1,N,5,12,M,1,2,R,H,,12,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,138502446,C,41,,,School-Elementary/Secondary
34055976,113384170,1,spring,1,N,5,15,M,2,2,R,R,,15,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,138485853,C,41,,,School-Elementary/Secondary
34056448,113385861,1,spring,1,N,5,15,M,1,2,R,R,,15,0,O,On View,520,Weapon Law Violations,Society,N,Y,,Weapon Law Violations,A,138502876,C,41,,,School-Elementary/Secondary
35638367,117069622,1,summer,1,N,5,10,M,2,2,R,R,,10,0,O,On View,220,Burglary/Breaking & Entering,Property,Y,Y,5.0,Burglary/Breaking & Entering,A,142129790,C,41,,,School-Elementary/Secondary
35638367,117069622,1,summer,1,N,5,10,M,2,2,R,R,,10,0,O,On View,220,Burglary/Breaking & Entering,Property,Y,Y,5.0,Burglary/Breaking & Entering,A,142129789,C,41,,F,School-Elementary/Secondary
35638368,117069622,2,summer,1,N,5,8,M,2,2,R,R,,8,0,O,On View,220,Burglary/Breaking & Entering,Property,Y,Y,5.0,Burglary/Breaking & Entering,A,142129790,C,41,,,School-Elementary/Secondary
35638368,117069622,2,summer,1,N,5,8,M,2,2,R,R,,8,0,O,On View,220,Burglary/Breaking & Entering,Property,Y,Y,5.0,Burglary/Breaking & Entering,A,142129789,C,41,,F,School-Elementary/Secondary
34055968,113384151,2,spring,1,N,5,13,M,2,2,R,R,,13,0,O,On View,120,Robbery,Property,Y,Y,3.0,Robbery,A,138485831,A,41,,,School-Elementary/Secondary
34055967,113384151,1,spring,1,N,5,17,F,2,2,R,R,,17,0,O,On View,120,Robbery,Property,Y,Y,3.0,Robbery,A,138485831,A,41,,,School-Elementary/Secondary
36564747,119775818,1,autumn,1,N,5,16,F,1,2,N,R,,16,0,O,On View,26C,Impersonation,Property,Y,Y,,Fraud Offenses,A,145118114,C,41,,,School-Elementary/Secondary
34056437,113385813,1,spring,1,N,5,13,M,1,2,N,R,,13,0,O,On View,26C,Impersonation,Property,Y,Y,,Fraud Offenses,A,138502818,C,41,,,School-Elementary/Secondary
35966671,118007563,1,summer,3,N,5,34,M,1,2,N,,,34,0,T,Taken INTO Custody,11D,Fondling,Person,N,Y,2.0,Sex Offenses,A,143125938,C,41,,,School-Elementary/Secondary
35958079,118007563,2,summer,3,N,5,34,M,1,2,N,,,34,0,T,Taken INTO Custody,11D,Fondling,Person,N,Y,2.0,Sex Offenses,A,143125938,C,41,,,School-Elementary/Secondary
33182447,111310447,1,winter,2,N,5,29,F,1,2,R,,,29,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136125409,C,13,,,Highway/Road/Alley/Street/Sidewalk
33182447,111310447,1,winter,2,N,5,29,F,1,2,R,,,29,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136132061,C,13,,,Highway/Road/Alley/Street/Sidewalk
33189271,111310549,2,winter,2,N,5,30,M,2,2,R,,,30,0,S,Summoned / Cited,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136130811,C,13,,,Highway/Road/Alley/Street/Sidewalk
33182481,111310549,1,winter,1,N,5,28,F,2,2,R,,,28,0,O,On View,35A,Drug/Narcotic Violations,Society,N,Y,,Drug/Narcotic Offenses,A,136130811,C,13,,,Highway/Road/Alley/Street/Sidewalk
